modelId,nodeId,taskId,round,type,positiveVote,negativeVote,evaluator1,evaluator2,evaluator3,aggregated,aggModelId,accuracy,acc1,acc2,acc3
1,-1,1,0,2,0,0,-1,-1,-1,true,0,0.0,0.0,0.0,0.0
2,2,1,0,0,2,0,0,30,-1,true,25,51.52,55.68,45.45,0.0
3,4,1,0,0,2,0,39,45,-1,true,22,43.33,35.0,44.71,0.0
4,5,1,0,0,2,0,45,16,-1,true,26,53.75,58.82,60.0,0.0
5,7,1,0,0,2,0,32,45,-1,true,25,57.89,56.98,60.59,0.0
6,9,1,0,0,2,0,32,30,-1,true,23,42.31,43.26,40.91,0.0
7,11,1,0,0,2,0,39,37,-1,true,25,50.0,52.92,51.67,0.0
8,13,1,0,0,0,2,16,8,-1,false,0,60.71,38.0,46.3,0.0
9,15,1,0,0,2,0,16,17,-1,true,22,32.14,38.0,44.57,0.0
10,18,1,0,0,2,0,17,16,-1,true,23,53.0,73.71,64.0,0.0
11,22,1,0,0,2,0,37,16,-1,true,22,68.48,65.83,64.0,0.0
12,25,1,0,0,2,0,19,24,-1,true,24,52.17,48.24,45.83,0.0
13,26,1,0,0,2,1,8,30,0,true,23,50.0,40.74,35.0,43.24
14,27,1,0,0,2,0,30,16,-1,true,22,50.0,53.64,54.0,0.0
15,34,1,0,0,2,1,16,45,8,true,25,50.0,40.0,48.82,48.15
16,35,1,0,0,2,0,45,17,-1,true,24,18.18,40.59,42.29,0.0
17,40,1,0,0,2,0,24,39,-1,true,23,51.92,48.61,42.5,0.0
18,42,1,0,0,2,0,45,37,-1,true,23,37.1,51.76,49.17,0.0
19,43,1,0,0,2,0,0,19,-1,true,24,62.5,65.95,65.88,0.0
20,44,1,0,0,2,0,0,8,-1,true,22,59.38,62.97,61.11,0.0
21,47,1,0,0,1,2,16,30,32,false,0,63.1,64.0,52.27,52.79
22,45,1,0,1,1,1,30,45,-1,true,24,50.0,0.0,0.0,0.0
23,16,1,0,1,1,0,27,-1,-1,true,24,46.0,0.0,0.0,0.0
24,16,1,0,1,1,0,35,-1,-1,true,25,46.0,0.0,0.0,0.0
25,45,1,0,1,1,0,15,-1,-1,true,26,54.12,0.0,0.0,0.0
26,45,1,0,2,0,0,-1,-1,-1,false,0,57.06,0.0,0.0,0.0
27,35,1,1,0,2,0,8,40,-1,true,46,40.91,60.44,48.46,0.0
28,24,1,1,0,2,0,45,8,-1,true,47,54.17,64.71,79.56,0.0
29,2,1,1,0,2,0,45,16,-1,true,48,57.58,61.76,64.0,0.0
30,20,1,1,0,2,0,38,15,-1,true,47,58.33,52.0,56.43,0.0
31,29,1,1,0,2,0,16,8,-1,true,46,63.27,64.0,75.11,0.0
32,42,1,1,0,2,0,5,38,-1,true,48,51.61,59.25,72.0,0.0
33,4,1,1,0,2,0,40,16,-1,true,47,63.33,64.23,66.0,0.0
34,26,1,1,0,1,2,15,38,40,false,0,78.95,68.57,76.0,65.38
35,30,1,1,0,0,2,44,38,-1,false,0,81.82,52.71,60.0,0.0
36,39,1,1,0,2,0,45,16,-1,true,46,60.42,58.24,56.0,0.0
37,47,1,1,0,2,0,11,15,-1,true,49,65.48,60.3,60.71,0.0
38,43,1,1,0,0,2,44,8,-1,false,0,85.0,63.33,74.67,0.0
39,19,1,1,0,2,0,37,38,-1,true,49,50.0,57.5,64.0,0.0
40,48,1,1,0,2,0,15,38,-1,true,46,73.0,70.0,66.0,0.0
41,1,1,1,0,2,1,40,37,38,true,48,63.16,56.54,51.67,54.0
42,10,1,1,0,2,0,15,40,-1,true,47,68.29,71.43,65.0,0.0
43,36,1,1,0,2,0,44,8,-1,true,48,58.33,61.25,73.78,0.0
44,27,1,1,0,2,0,37,11,-1,true,46,64.29,65.0,64.55,0.0
45,33,1,1,0,0,2,11,44,-1,false,0,79.17,63.33,62.29,0.0
