modelId,nodeId,taskId,round,type,positiveVote,negativeVote,evaluator1,evaluator2,evaluator3,aggregated,aggModelId,accuracy,acc1,acc2,acc3
1,-1,1,0,2,0,0,-1,-1,-1,true,0,0.0,0.0,0.0,0.0
2,1,1,0,0,2,0,94,149,-1,true,36,61.8,64.84,70.0,0.0
3,24,1,0,0,2,0,149,4,-1,true,33,59.82,63.7,59.38,0.0
4,32,1,0,0,2,0,61,94,-1,true,32,53.66,51.79,51.61,0.0
5,35,1,0,0,0,2,4,109,-1,false,0,60.29,50.0,46.67,0.0
6,44,1,0,0,2,0,12,129,-1,true,32,41.3,40.87,44.74,0.0
7,52,1,0,0,2,1,39,12,4,true,35,57.14,59.63,48.26,53.75
8,62,1,0,0,2,0,94,149,-1,true,32,50.0,46.45,53.33,0.0
9,65,1,0,0,2,0,129,61,-1,true,36,60.47,54.74,54.64,0.0
10,66,1,0,0,0,2,123,53,-1,false,0,52.5,44.71,42.94,0.0
11,67,1,0,0,2,0,126,38,-1,true,34,57.69,61.0,66.25,0.0
12,69,1,0,0,2,0,136,39,-1,true,33,64.71,69.05,67.78,0.0
13,70,1,0,0,2,0,12,26,-1,true,33,62.77,56.96,65.26,0.0
14,76,1,0,0,2,1,18,126,125,true,35,62.82,55.0,59.33,56.67
15,80,1,0,0,2,0,101,149,-1,true,34,53.19,51.96,58.89,0.0
16,87,1,0,0,0,2,12,129,-1,false,0,60.26,50.43,53.16,0.0
17,89,1,0,0,2,0,109,125,-1,true,36,56.0,55.83,64.17,0.0
18,99,1,0,0,2,0,38,123,-1,true,34,53.03,60.42,52.55,0.0
19,100,1,0,0,2,0,125,38,-1,true,35,43.55,46.67,53.75,0.0
20,102,1,0,0,2,0,4,125,-1,true,32,55.56,60.0,58.33,0.0
21,108,1,0,0,2,0,95,61,-1,true,33,47.32,61.18,57.14,0.0
22,115,1,0,0,2,0,26,95,-1,true,33,54.63,63.16,58.24,0.0
23,120,1,0,0,2,0,109,129,-1,true,32,53.51,64.17,64.21,0.0
24,124,1,0,0,2,0,95,26,-1,true,36,72.22,65.88,68.95,0.0
25,130,1,0,0,2,0,149,12,-1,true,35,38.24,40.0,34.78,0.0
26,131,1,0,0,2,1,53,109,12,true,34,66.41,60.59,58.33,63.91
27,135,1,0,0,2,0,0,129,-1,true,35,59.76,56.0,62.63,0.0
28,140,1,0,0,2,0,26,4,-1,true,36,70.22,73.68,69.38,0.0
29,141,1,0,0,2,1,125,94,149,true,37,40.91,33.33,34.19,35.19
30,142,1,0,0,2,0,129,146,-1,true,32,48.57,55.79,54.32,0.0
31,145,1,0,0,2,0,30,136,-1,true,34,55.71,54.74,51.9,0.0
32,129,1,0,1,1,0,101,-1,-1,true,33,51.05,0.0,0.0,0.0
33,129,1,0,1,1,0,129,-1,-1,true,34,48.95,0.0,0.0,0.0
34,129,1,0,1,0,0,-1,-1,-1,true,35,50.53,0.0,0.0,0.0
35,129,1,0,1,1,0,63,-1,-1,true,36,46.32,0.0,0.0,0.0
36,129,1,0,1,0,0,-1,-1,-1,true,37,53.68,0.0,0.0,0.0
37,129,1,0,2,0,0,-1,-1,-1,false,0,43.68,0.0,0.0,0.0
38,67,1,1,0,2,0,21,12,-1,true,67,65.38,70.71,68.7,0.0
39,64,1,1,0,2,0,126,38,-1,true,66,66.0,63.0,64.58,0.0
40,114,1,1,0,2,0,38,12,-1,true,66,64.29,64.58,60.87,0.0
41,24,1,1,0,2,1,94,123,136,true,70,73.21,65.81,70.0,69.52
42,29,1,1,0,2,0,39,53,-1,true,68,66.39,69.07,78.35,0.0
43,76,1,1,0,2,0,101,39,-1,true,68,67.95,61.79,68.52,0.0
44,105,1,1,0,2,0,146,142,-1,true,69,65.56,64.32,60.86,0.0
45,52,1,1,0,2,0,12,95,-1,true,66,76.19,72.61,72.35,0.0
46,140,1,1,0,2,0,126,38,-1,true,70,71.35,71.0,74.17,0.0
47,48,1,1,0,2,0,95,94,-1,true,66,61.25,60.59,59.68,0.0
48,109,1,1,0,2,0,4,102,-1,true,66,45.83,68.25,61.27,0.0
49,144,1,1,0,2,0,100,30,-1,true,68,60.23,56.45,60.35,0.0
50,69,1,1,0,2,0,4,100,-1,true,68,75.74,96.0,75.16,0.0
51,7,1,1,0,2,0,38,123,-1,true,70,67.14,76.67,71.57,0.0
52,120,1,1,0,2,0,53,94,-1,true,67,66.67,93.18,68.71,0.0
53,89,1,1,0,2,0,136,39,-1,true,70,70.67,71.43,69.63,0.0
54,130,1,1,0,2,0,4,95,-1,true,69,52.94,76.5,65.88,0.0
55,65,1,1,0,2,0,136,123,-1,true,67,63.95,67.62,63.73,0.0
56,108,1,1,0,2,0,125,63,-1,true,66,69.64,70.0,72.5,0.0
57,131,1,1,0,2,0,44,101,-1,true,69,71.09,85.57,68.04,0.0
58,99,1,1,0,2,0,142,4,-1,true,68,50.0,56.29,65.25,0.0
59,124,1,1,0,2,0,53,126,-1,true,70,74.07,81.88,72.33,0.0
60,80,1,1,0,2,0,95,94,-1,true,69,62.77,61.76,63.23,0.0
61,141,1,1,0,2,0,123,125,-1,true,67,63.64,61.57,63.33,0.0
62,135,1,1,0,2,0,63,126,-1,true,67,70.73,67.5,68.0,0.0
63,88,1,1,0,2,0,39,4,-1,true,70,65.91,75.19,94.5,0.0
64,62,1,1,0,2,0,30,136,-1,true,67,56.67,66.32,63.33,0.0
65,145,1,1,0,1,2,94,30,95,false,0,70.0,61.94,64.04,62.35
66,95,1,1,1,0,0,-1,-1,-1,true,68,67.65,0.0,0.0,0.0
67,94,1,1,1,1,0,102,-1,-1,true,69,69.03,0.0,0.0,0.0
68,4,1,1,1,1,2,129,109,-1,true,69,68.75,0.0,0.0,0.0
69,94,1,1,1,1,0,94,-1,-1,true,71,66.77,0.0,0.0,0.0
70,4,1,1,1,0,0,-1,-1,-1,true,71,71.88,0.0,0.0,0.0
71,4,1,1,2,0,0,-1,-1,-1,false,0,72.5,0.0,0.0,0.0
72,64,1,2,0,2,0,101,26,-1,true,98,70.0,73.75,75.79,0.0
73,105,1,2,0,2,0,129,125,-1,true,98,83.33,81.05,77.5,0.0
74,72,1,2,0,2,0,95,38,-1,true,97,86.51,80.0,80.83,0.0
75,67,1,2,0,2,0,21,114,-1,true,99,75.38,99.0,80.57,0.0
76,29,1,2,0,2,0,136,12,-1,true,97,81.97,87.14,97.04,0.0
77,144,1,2,0,2,0,125,63,-1,true,98,81.82,75.83,76.67,0.0
78,115,1,2,0,2,0,63,61,-1,true,97,82.41,79.17,83.57,0.0
79,7,1,2,0,0,2,141,94,-1,false,0,95.14,74.55,80.0,0.0
80,120,1,2,0,2,0,99,129,-1,true,98,68.42,75.45,83.16,0.0
81,69,1,2,0,2,0,26,129,-1,true,97,77.94,79.47,79.47,0.0
82,70,1,2,0,2,0,61,94,-1,true,97,79.79,76.79,75.48,0.0
83,140,1,2,0,2,0,76,136,-1,true,99,80.34,79.23,80.48,0.0
84,90,1,2,0,2,1,149,12,101,true,100,83.33,80.37,59.35,81.79
85,116,1,2,0,0,2,109,101,-1,false,0,86.76,74.17,76.25,0.0
86,108,1,2,0,2,0,12,95,-1,true,97,77.68,95.48,77.65,0.0
87,65,1,2,0,2,0,94,26,-1,true,100,76.74,81.61,85.26,0.0
88,81,1,2,0,2,1,12,95,63,true,100,77.7,58.13,80.59,82.5
89,130,1,2,0,2,0,62,63,-1,true,99,76.47,75.33,71.67,0.0
90,88,1,2,0,2,0,48,95,-1,true,99,72.73,80.0,82.94,0.0
