modelId,nodeId,taskId,round,type,positiveVote,negativeVote,evaluator1,evaluator2,evaluator3,aggregated,aggModelId,accuracy,acc1,acc2,acc3
1,-1,1,0,2,0,0,-1,-1,-1,true,0,0.0,0.0,0.0,0.0
2,3,1,0,0,2,0,38,36,-1,true,22,25.0,54.0,37.29,0.0
3,8,1,0,0,2,0,16,9,-1,true,19,62.96,64.8,55.38,0.0
4,11,1,0,0,2,1,45,19,16,true,22,50.0,44.12,38.82,67.2
5,13,1,0,0,2,0,16,14,-1,true,22,42.86,62.4,51.33,0.0
6,15,1,0,0,2,0,45,38,-1,true,19,39.29,35.88,40.0,0.0
7,17,1,0,0,2,0,9,45,-1,true,19,52.38,57.23,49.41,0.0
8,22,1,0,0,2,0,16,35,-1,true,19,53.26,72.0,49.09,0.0
9,25,1,0,0,2,0,19,45,-1,true,20,43.48,36.47,43.53,0.0
10,26,1,0,0,2,0,14,9,-1,true,20,44.74,53.67,58.15,0.0
11,29,1,0,0,2,0,16,7,-1,true,22,50.0,81.6,57.11,0.0
12,32,1,0,0,2,0,19,38,-1,true,21,61.63,55.29,64.0,0.0
13,34,1,0,0,2,1,0,16,9,true,20,57.69,44.86,76.8,57.23
14,39,1,0,0,2,0,36,35,-1,true,21,50.0,51.46,46.36,0.0
15,42,1,0,0,2,0,7,4,-1,true,21,40.32,43.16,48.0,0.0
16,43,1,0,0,2,0,35,16,-1,true,20,58.33,49.09,79.2,0.0
17,44,1,0,0,2,0,4,38,-1,true,19,66.67,61.33,68.0,0.0
18,47,1,0,0,2,0,38,16,-1,true,21,65.48,64.0,79.2,0.0
19,38,1,0,1,1,0,19,-1,-1,true,20,54.0,0.0,0.0,0.0
20,9,1,0,1,0,0,-1,-1,-1,true,21,46.15,0.0,0.0,0.0
21,45,1,0,1,0,0,-1,-1,-1,true,22,43.53,0.0,0.0,0.0
22,19,1,0,2,0,0,-1,-1,-1,false,0,40.59,0.0,0.0,0.0
23,22,1,1,0,2,1,17,38,11,true,40,70.65,59.52,70.0,63.33
24,0,1,1,0,2,0,13,42,-1,true,40,66.22,88.29,70.32,0.0
25,35,1,1,0,2,0,42,17,-1,true,40,59.09,59.03,55.24,0.0
26,24,1,1,0,2,0,21,19,-1,true,39,63.89,67.14,63.53,0.0
27,29,1,1,0,2,0,14,19,-1,true,42,57.14,65.0,62.94,0.0
28,28,1,1,0,2,0,14,11,-1,true,40,62.5,60.67,62.73,0.0
29,25,1,1,0,2,0,21,13,-1,true,41,54.35,66.43,76.29,0.0
30,34,1,1,0,2,0,21,17,-1,true,39,59.62,52.14,55.71,0.0
31,4,1,1,0,1,2,11,38,42,false,0,66.67,56.06,62.0,56.13
32,39,1,1,0,2,0,38,42,-1,true,39,70.83,66.0,61.94,0.0
33,3,1,1,0,0,2,7,36,-1,false,0,66.67,45.26,46.25,0.0
34,45,1,1,0,2,0,36,42,-1,true,41,41.18,55.0,54.52,0.0
35,43,1,1,0,2,0,42,17,-1,true,41,69.44,67.42,66.19,0.0
36,48,1,1,0,2,0,11,21,-1,true,39,73.0,70.3,66.43,0.0
37,5,1,1,0,2,0,38,21,-1,true,40,71.25,70.0,67.86,0.0
38,10,1,1,0,2,0,17,21,-1,true,39,62.2,63.81,59.29,0.0
39,19,1,1,1,0,0,-1,-1,-1,true,41,64.71,0.0,0.0,0.0
40,42,1,1,1,0,0,-1,-1,-1,true,41,66.45,0.0,0.0,0.0
41,42,1,1,1,0,0,-1,-1,-1,true,42,64.19,0.0,0.0,0.0
42,19,1,1,2,0,0,-1,-1,-1,false,0,64.12,0.0,0.0,0.0
43,8,1,2,0,2,0,42,11,-1,true,63,68.52,64.19,71.21,0.0
44,24,1,2,0,2,0,35,11,-1,true,60,72.22,70.91,73.03,0.0
45,32,1,2,0,2,0,35,4,-1,true,60,74.42,64.55,70.0,0.0
46,29,1,2,0,2,0,11,23,-1,true,61,63.27,70.91,65.74,0.0
47,15,1,2,0,2,0,35,0,-1,true,61,53.57,61.82,68.11,0.0
48,25,1,2,0,2,0,4,17,-1,true,61,63.04,69.33,66.19,0.0
49,2,1,2,0,0,2,35,4,-1,false,0,78.79,66.36,66.67,0.0
50,26,1,2,0,2,0,17,38,-1,true,61,47.37,62.38,66.0,0.0
51,34,1,2,0,2,0,19,38,-1,true,60,71.15,67.06,84.0,0.0
52,39,1,2,0,2,0,7,38,-1,true,62,77.08,67.63,72.0,0.0
53,45,1,2,0,2,0,38,35,-1,true,60,50.0,70.0,59.09,0.0
54,12,1,2,0,2,0,7,4,-1,true,63,53.12,61.05,60.0,0.0
55,1,1,2,0,2,0,38,17,-1,true,60,71.05,76.0,62.38,0.0
56,36,1,2,0,2,0,42,17,-1,true,62,77.08,70.65,71.43,0.0
57,44,1,2,0,2,0,23,42,-1,true,61,75.0,71.91,72.26,0.0
